Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,org/apache/avro/util/Utf8.java,113,2,1,2,71,10508,140,132,70,8,8,4,148,132,74,1363,689,681,190.0000,7.6767,7,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,org/apache/avro/util/ByteBufferInputStream.java,80,1,1,1,0,0,89,89,89,0,0,0,89,89,89,1040,1040,1040,300.0000,8.4726,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,org/apache/avro/file/DataFileReader.java,216,4,2,4,82,21156,252,208,63,6,3,1,258,208,64,1461,674,365,106.0000,6.1913,11,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,org/apache/avro/file/DataFileReader12.java,199,2,2,2,72,16488,228,221,114,1,1,0,229,221,114,1384,710,692,191.0000,7.7115,23,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,org/apache/avro/file/DataFileWriter.java,332,3,2,3,71,28755,390,370,130,15,13,5,405,370,135,1403,674,467,136.6667,6.6790,13,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,org/apache/avro/file/FileReader.java,41,1,1,1,0,0,49,49,49,0,0,0,49,49,49,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,org/apache/avro/file/DataFileConstants.java,35,2,2,2,22,924,41,38,20,1,1,0,42,38,21,713,674,356,66.5000,6.3709,2,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,1,1,1,0,0,37,37,37,0,0,0,37,37,37,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,org/apache/avro/file/DeflateCodec.java,128,1,1,1,0,0,145,145,145,0,0,0,145,145,145,674,674,674,115.0000,8.4172,5,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,org/apache/avro/file/DataFileStream.java,324,4,2,4,72,29232,385,341,96,21,19,5,406,341,101,1469,674,367,107.0000,5.9953,29,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,org/apache/avro/file/NullCodec.java,54,1,1,1,0,0,64,64,64,0,0,0,64,64,64,674,674,674,115.0000,8.4172,2,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,1,1,1,0,0,50,50,50,0,0,0,50,50,50,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,org/apache/avro/file/LengthLimitedInputStream.java,75,1,1,1,0,0,85,85,85,0,0,0,85,85,85,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,1,1,1,0,0,76,76,76,0,0,0,76,76,76,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,31,2,2,2,82,3280,39,37,19,1,1,0,40,37,20,1388,714,694,191.0000,7.7166,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/Schema.java,org/apache/avro/Schema.java,1235,4,2,4,71,96418,1355,1344,338,3,2,0,1358,1344,339,1410,674,352,105.0000,5.8400,202,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,org/apache/avro/Protocol.java,384,1,1,1,0,0,450,450,450,0,0,0,450,450,450,674,674,674,115.0000,8.4172,24,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,org/apache/avro/reflect/ReflectDatumReader.java,124,1,1,1,0,0,140,140,140,0,0,0,140,140,140,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,1,1,1,0,0,39,39,39,0,0,0,39,39,39,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,org/apache/avro/reflect/ReflectDatumWriter.java,97,3,2,3,70,8190,114,109,38,3,2,1,117,109,39,1345,674,448,128.6667,6.0186,10,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,1,1,1,0,0,34,34,34,0,0,0,34,34,34,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,org/apache/avro/reflect/ReflectData.java,435,3,2,3,43,20640,479,477,159,1,1,0,480,477,160,1270,674,423,123.6667,5.9327,27,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,org/apache/avro/reflect/Nullable.java,31,1,1,1,0,0,33,33,33,0,0,0,33,33,33,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,org/apache/avro/io/ResolvingDecoder.java,250,2,2,2,72,20376,275,261,137,8,8,4,283,261,141,1384,710,692,191.0000,7.7115,6,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,org/apache/avro/io/BinaryDecoder.java,889,3,2,3,72,80352,1044,983,348,72,43,24,1116,983,372,1439,674,479,137.3333,6.8523,78,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,org/apache/avro/io/BinaryData.java,406,4,2,4,72,31392,432,294,108,4,3,1,436,294,109,1466,674,366,106.5000,5.9800,105,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,org/apache/avro/io/BufferedBinaryEncoder.java,186,2,2,2,0,0,206,205,103,1,1,0,207,205,103,1119,1053,559,159.5000,6.2147,8,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,org/apache/avro/io/Decoder.java,249,4,2,4,75,23475,295,287,73,18,15,4,313,287,78,1448,689,362,102.0000,5.8041,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,org/apache/avro/io/ValidatingEncoder.java,187,4,2,4,75,19650,240,215,60,22,20,5,262,215,65,1448,689,362,102.0000,5.8041,5,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,org/apache/avro/io/DecoderFactory.java,294,4,2,4,75,38400,414,232,103,98,93,24,512,270,128,1448,689,362,102.0000,5.8041,4,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,org/apache/avro/io/ParsingEncoder.java,60,1,1,1,0,0,70,70,70,0,0,0,70,70,70,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,org/apache/avro/io/EncoderFactory.java,318,3,2,3,4,1480,353,334,117,17,13,5,370,334,123,1138,1053,379,109.6667,5.4493,4,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,org/apache/avro/io/JsonDecoder.java,422,3,2,3,75,38925,492,426,164,27,26,9,519,426,173,1403,710,467,130.6667,6.4472,14,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,org/apache/avro/io/DirectBinaryEncoder.java,119,1,1,1,0,0,133,133,133,0,0,0,133,133,133,1053,1053,1053,301.0000,8.4852,2,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,org/apache/avro/io/BinaryEncoder.java,104,3,1,3,71,35784,314,263,104,190,189,63,504,263,168,1401,674,467,136.6667,6.7708,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,org/apache/avro/io/BlockingBinaryEncoder.java,491,3,2,3,72,61488,708,627,236,146,145,48,854,627,284,1429,689,476,132.6667,6.4326,55,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,1,1,1,0,0,38,38,38,0,0,0,38,38,38,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,org/apache/avro/io/ParsingDecoder.java,68,2,2,2,72,5688,78,75,39,1,1,0,79,75,39,1384,710,692,191.0000,7.7115,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,org/apache/avro/io/parsing/Parser.java,175,1,1,1,0,0,192,192,192,0,0,0,192,192,192,674,674,674,115.0000,8.4172,19,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,org/apache/avro/io/parsing/SkipParser.java,87,1,1,1,0,0,96,96,96,0,0,0,96,96,96,674,674,674,115.0000,8.4172,6,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,125,2,2,2,70,9730,138,137,69,1,1,0,139,137,69,1336,674,668,189.5000,7.6042,8,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,org/apache/avro/io/parsing/Symbol.java,481,1,1,1,0,0,550,550,550,0,0,0,550,550,550,674,674,674,115.0000,8.4172,37,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,org/apache/avro/io/parsing/JsonGrammarGenerator.java,93,1,1,1,0,0,100,100,100,0,0,0,100,100,100,674,674,674,115.0000,8.4172,8,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,446,3,2,3,71,35145,486,472,162,9,7,3,495,472,165,1386,674,462,132.6667,6.4646,39,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,org/apache/avro/io/ValidatingDecoder.java,217,3,2,3,75,20400,260,238,86,12,12,4,272,238,90,1403,710,467,130.6667,6.4472,11,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,org/apache/avro/io/Encoder.java,260,3,2,3,75,22500,293,287,97,7,4,2,300,287,100,1441,689,480,135.3333,6.4611,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,org/apache/avro/io/DirectBinaryDecoder.java,179,3,2,3,72,15264,208,203,69,4,3,1,212,203,70,1435,674,478,137.3333,6.9069,6,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,org/apache/avro/io/JsonEncoder.java,263,3,2,3,72,23400,310,250,103,15,13,5,325,250,108,1429,689,476,132.6667,6.4326,8,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,org/apache/avro/io/DatumWriter.java,30,1,1,1,0,0,36,36,36,0,0,0,36,36,36,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,org/apache/avro/AvroRemoteException.java,33,1,1,1,0,0,41,41,41,0,0,0,41,41,41,1040,1040,1040,300.0000,8.4726,2,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,org/apache/avro/generic/GenericContainer.java,24,1,1,1,0,0,27,27,27,0,0,0,27,27,27,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,org/apache/avro/generic/GenericRecord.java,26,1,1,1,0,0,27,27,27,0,0,0,27,27,27,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,org/apache/avro/generic/GenericArray.java,28,1,1,1,0,0,33,33,33,0,0,0,33,33,33,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,org/apache/avro/generic/GenericFixed.java,23,2,2,2,70,1820,25,24,12,1,1,0,26,24,13,1336,674,668,189.5000,7.6042,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,org/apache/avro/generic/IndexedRecord.java,29,1,1,1,0,0,30,30,30,0,0,0,30,30,30,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,org/apache/avro/generic/GenericData.java,608,5,2,5,70,47600,670,559,134,10,7,2,680,559,136,1382,674,276,83.0000,4.9145,49,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,org/apache/avro/generic/GenericDatumReader.java,358,5,2,4,81,34749,414,382,82,15,9,3,429,382,85,1477,674,295,88.0000,5.6538,16,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,org/apache/avro/generic/GenericEnumSymbol.java,23,2,2,2,70,1820,25,24,12,1,1,0,26,24,13,1336,674,668,189.5000,7.6042,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,org/apache/avro/generic/GenericDatumWriter.java,181,3,2,2,81,17091,209,203,69,2,1,0,211,203,70,1438,674,479,136.6667,6.7150,13,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,org/apache/avro/AvroRuntimeException.java,26,1,1,1,0,0,29,29,29,0,0,0,29,29,29,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,org/apache/avro/AvroTypeException.java,25,1,1,1,0,0,29,29,29,0,0,0,29,29,29,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,org/apache/avro/ipc/specific/SpecificResponder.java,86,2,2,2,24,3480,122,107,61,23,23,11,145,107,72,1119,1040,559,167.5000,6.5761,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,org/apache/avro/ipc/specific/SpecificRequestor.java,102,1,1,1,0,0,121,121,121,0,0,0,121,121,121,1040,1040,1040,300.0000,8.4726,3,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,org/apache/avro/ipc/RPCContext.java,186,2,2,2,82,19434,226,195,113,11,11,5,237,195,118,1389,715,694,191.0000,7.7200,12,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,org/apache/avro/ipc/trace/TracePlugin.java,333,2,1,2,43,16383,378,375,189,3,3,1,381,375,190,1265,674,632,182.5000,7.4889,41,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,org/apache/avro/ipc/trace/StaticServlet.java,44,1,1,1,0,0,50,50,50,0,0,0,50,50,50,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,org/apache/avro/ipc/trace/Util.java,200,1,1,1,0,0,222,222,222,0,0,0,222,222,222,674,674,674,115.0000,8.4172,45,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java,org/apache/avro/ipc/trace/SpanStorage.java,50,1,1,1,0,0,57,57,57,0,0,0,57,57,57,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,org/apache/avro/ipc/trace/FileSpanStorage.java,316,1,1,1,0,0,359,359,359,0,0,0,359,359,359,674,674,674,115.0000,8.4172,33,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,org/apache/avro/ipc/trace/SpanAggregator.java,162,1,1,1,0,0,180,180,180,0,0,0,180,180,180,674,674,674,115.0000,8.4172,24,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,org/apache/avro/ipc/trace/TraceNode.java,123,1,1,1,0,0,139,139,139,0,0,0,139,139,139,674,674,674,115.0000,8.4172,4,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,org/apache/avro/ipc/trace/TracePluginConfiguration.java,70,1,1,1,0,0,75,75,75,0,0,0,75,75,75,674,674,674,115.0000,8.4172,2,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,org/apache/avro/ipc/trace/Trace.java,222,1,1,1,0,0,243,243,243,0,0,0,243,243,243,674,674,674,115.0000,8.4172,17,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,org/apache/avro/ipc/trace/TraceClientServlet.java,232,2,1,2,43,11180,257,253,128,3,3,1,260,253,130,1265,674,632,182.5000,7.4889,16,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,org/apache/avro/ipc/trace/TraceCollection.java,271,1,1,1,0,0,306,306,306,0,0,0,306,306,306,674,674,674,115.0000,8.4172,28,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,org/apache/avro/ipc/trace/InMemorySpanStorage.java,69,1,1,1,0,0,78,78,78,0,0,0,78,78,78,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,org/apache/avro/ipc/reflect/ReflectResponder.java,52,2,2,2,24,1608,65,63,32,2,2,1,67,63,33,1119,1040,559,167.5000,6.5761,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,org/apache/avro/ipc/reflect/ReflectRequestor.java,69,1,1,1,0,0,81,81,81,0,0,0,81,81,81,1040,1040,1040,300.0000,8.4726,2,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,org/apache/avro/ipc/HttpServer.java,94,2,2,2,70,7980,112,72,56,2,2,1,114,72,57,1327,674,663,189.0000,7.5952,4,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,org/apache/avro/ipc/DatagramServer.java,64,1,1,1,0,0,80,80,80,0,0,0,80,80,80,674,674,674,115.0000,8.4172,4,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,org/apache/avro/ipc/HttpTransceiver.java,98,1,1,1,0,0,112,112,112,0,0,0,112,112,112,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,org/apache/avro/ipc/SaslSocketServer.java,90,1,1,1,0,0,102,102,102,0,0,0,102,102,102,674,674,674,115.0000,8.4172,14,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,org/apache/avro/ipc/DatagramTransceiver.java,73,1,1,1,0,0,85,85,85,0,0,0,85,85,85,674,674,674,115.0000,8.4172,3,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,org/apache/avro/ipc/NettyTransportCodec.java,153,1,1,1,0,0,183,183,183,0,0,0,183,183,183,674,674,674,115.0000,8.4172,9,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,org/apache/avro/ipc/LocalTransceiver.java,45,1,1,1,0,0,52,52,52,0,0,0,52,52,52,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,org/apache/avro/ipc/SaslSocketTransceiver.java,342,2,1,2,43,16770,390,389,195,0,0,0,390,389,195,1265,674,632,182.5000,7.4889,45,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,org/apache/avro/ipc/Transceiver.java,59,1,1,1,0,0,72,72,72,0,0,0,72,72,72,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,org/apache/avro/ipc/NettyTransceiver.java,231,3,2,3,70,19180,272,264,90,2,2,0,274,264,91,1359,674,453,130.6667,6.3928,15,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,org/apache/avro/ipc/RPCPlugin.java,65,1,1,1,0,0,76,76,76,0,0,0,76,76,76,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,org/apache/avro/ipc/SocketTransceiver.java,101,1,1,1,0,0,120,120,120,0,0,0,120,120,120,674,674,674,115.0000,8.4172,5,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,org/apache/avro/ipc/generic/GenericResponder.java,58,2,2,2,24,1872,74,59,37,4,4,2,78,59,39,1119,1040,559,167.5000,6.5761,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,org/apache/avro/ipc/generic/GenericRequestor.java,66,1,1,1,0,0,76,76,76,0,0,0,76,76,76,1040,1040,1040,300.0000,8.4726,4,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,org/apache/avro/ipc/ResponderServlet.java,48,1,1,1,0,0,56,56,56,0,0,0,56,56,56,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,org/apache/avro/ipc/Server.java,29,1,1,1,0,0,35,35,35,0,0,0,35,35,35,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,org/apache/avro/ipc/Requestor.java,242,7,2,7,82,25748,300,272,42,14,4,2,314,272,44,1499,674,214,65.4286,5.3244,15,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,org/apache/avro/ipc/NettyServer.java,136,2,2,2,22,3498,157,151,78,2,2,1,159,151,79,706,674,353,65.0000,6.2319,9,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,org/apache/avro/ipc/SocketServer.java,123,2,1,2,43,6278,145,144,72,1,1,0,146,144,73,1265,674,632,182.5000,7.4889,19,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,org/apache/avro/ipc/stats/StatsServer.java,48,1,1,1,0,0,54,54,54,0,0,0,54,54,54,674,674,674,115.0000,8.4172,2,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,org/apache/avro/ipc/stats/StaticServlet.java,41,1,1,1,0,0,46,46,46,0,0,0,46,46,46,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,org/apache/avro/ipc/stats/FloatHistogram.java,49,1,1,1,0,0,54,54,54,0,0,0,54,54,54,674,674,674,115.0000,8.4172,4,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,org/apache/avro/ipc/stats/Stopwatch.java,66,1,1,1,0,0,74,74,74,0,0,0,74,74,74,674,674,674,115.0000,8.4172,9,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,org/apache/avro/ipc/stats/StatsPlugin.java,199,1,1,1,0,0,226,226,226,0,0,0,226,226,226,674,674,674,115.0000,8.4172,2,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,org/apache/avro/ipc/stats/StatsServlet.java,234,1,1,1,0,0,270,270,270,0,0,0,270,270,270,674,674,674,115.0000,8.4172,45,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,org/apache/avro/ipc/stats/IntegerHistogram.java,50,1,1,1,0,0,55,55,55,0,0,0,55,55,55,674,674,674,115.0000,8.4172,4,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,org/apache/avro/ipc/stats/Histogram.java,234,1,1,1,0,0,267,267,267,0,0,0,267,267,267,674,674,674,115.0000,8.4172,31,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,org/apache/avro/ipc/Responder.java,222,8,2,8,82,24354,278,249,34,19,7,2,297,249,37,1515,674,189,59.2500,5.2288,36,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,org/apache/avro/ipc/Ipc.java,47,1,1,1,0,0,53,53,53,0,0,0,53,53,53,674,674,674,115.0000,8.4172,5,No
AVRO,1.5.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,org/apache/avro/compiler/specific/SchemaTask.java,27,1,1,1,0,0,30,30,30,0,0,0,30,30,30,1040,1040,1040,300.0000,8.4726,0,No
AVRO,1.5.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,org/apache/avro/compiler/specific/ProtocolTask.java,69,1,1,1,0,0,81,81,81,0,0,0,81,81,81,1040,1040,1040,300.0000,8.4726,4,No
AVRO,1.5.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,org/apache/avro/compiler/specific/SpecificCompiler.java,392,1,1,1,0,0,431,431,431,0,0,0,431,431,431,1040,1040,1040,300.0000,8.4726,23,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,org/apache/avro/tool/JsonToBinaryFragmentTool.java,74,3,2,3,72,6552,86,78,28,5,3,1,91,78,30,1429,689,476,132.6667,6.4326,4,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,org/apache/avro/tool/Util.java,113,2,2,2,72,9360,125,119,62,5,5,2,130,119,65,1384,710,692,191.0000,7.7115,7,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,org/apache/avro/tool/IdlTool.java,68,2,1,2,43,3483,80,79,40,1,1,0,81,79,40,1265,674,632,182.5000,7.4889,5,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,org/apache/avro/tool/FromTextTool.java,83,3,2,2,141,30597,158,99,52,59,45,19,217,99,72,1609,810,536,153.6667,7.3235,5,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,org/apache/avro/tool/RpcSendTool.java,105,3,1,3,71,8804,121,118,40,3,2,1,124,118,41,1401,674,467,136.6667,6.7708,2,No
